,53.8478,23.4241,2020-02-13 15:13:11,16,0,1
,53.8478,23.4241,2020-02-13 06:33:02,16,0,7
,53.8478,23.4241,2020-02-12 18:53:02,11,0,2
,53.8478,23.4241,2020-02-12 19:03:06,9,0,1
,53.8478,23.4241,2020-02-12 00:33:02,8,0,1
,53.8478,23.4241,2020-02-13 18:53:02,3,0,0
,53.8478,23.4241,2020-02-07 17:53:02,3,0,0
,53.8478,23.4241,2020-02-12 07:43:02,3,1,1
,53.8478,23.4241,2020-02-12 14:43:03,2,0,2
,53.8478,23.4241,2020-02-09 20:33:03,2,0,0
,53.8478,23.4241,2020-02-04 15:43:02,1,0,0
,53.8478,23.4241,2020-02-12 07:43:02,1,0,1
,53.8478,23.4241,2020-02-12 00:03:12,1,0,1
,53.8478,23.4241,2020-02-12 14:43:03,1,0,1
,53.8478,23.4241,2020-02-08 03:43:03,1,0,1
,53.8478,23.4241,2020-02-01 02:13:26,1,0,0
,121.774,12.8797,2020-02-14 12:43:02,67,0,17
,121.774,12.8797,2020-02-13 17:53:03,33,0,12
,121.774,12.8797,2020-02-14 03:53:02,29,1,9
,121.774,12.8797,2020-02-12 14:43:03,28,0,7
,121.774,12.8797,2020-02-13 10:53:02,19,0,3
,121.774,12.8797,2020-02-13 15:13:11,16,0,1
,121.774,12.8797,2020-02-13 06:33:02,16,0,7
,121.774,12.8797,2020-02-12 18:53:02,11,0,2
,121.774,12.8797,2020-02-12 19:03:06,9,0,1
,121.774,12.8797,2020-02-12 00:33:02,8,0,1
,121.774,12.8797,2020-02-13 18:53:02,3,0,0
,121.774,12.8797,2020-02-07 17:53:02,3,0,0
,121.774,12.8797,2020-02-12 07:43:02,3,1,1
,121.774,12.8797,2020-02-12 14:43:03,2,0,2
,121.774,12.8797,2020-02-09 20:33:03,2,0,0
,121.774,12.8797,2020-02-04 15:43:02,1,0,0
,121.774,12.8797,2020-02-12 07:43:02,1,0,1
,121.774,12.8797,2020-02-12 00:03:12,1,0,1
,121.774,12.8797,2020-02-12 14:43:03,1,0,1
,121.774,12.8797,2020-02-08 03:43:03,1,0,1
,121.774,12.8797,2020-02-01 02:13:26,1,0,0
,78.9629,20.5937,2020-02-14 12:43:02,67,0,17
,78.9629,20.5937,2020-02-13 17:53:03,33,0,12
,78.9629,20.5937,2020-02-14 03:53:02,29,1,9
,78.9629,20.5937,2020-02-12 14:43:03,28,0,7
,78.9629,20.5937,2020-02-13 10:53:02,19,0,3
,78.9629,20.5937,2020-02-13 15:13:11,16,0,1
,78.9629,20.5937,2020-02-13 06:33:02,16,0,7
,78.9629,20.5937,2020-02-12 18:53:02,11,0,2
,78.9629,20.5937,2020-02-12 19:03:06,9,0,1
,78.9629,20.5937,2020-02-12 00:33:02,8,0,1
,78.9629,20.5937,2020-02-13 18:53:02,3,0,0
,78.9629,20.5937,2020-02-07 17:53:02,3,0,0
,78.9629,20.5937,2020-02-12 07:43:02,3,1,1
,78.9629,20.5937,2020-02-12 14:43:03,2,0,2
,78.9629,20.5937,2020-02-09 20:33:03,2,0,0
,78.9629,20.5937,2020-02-04 15:43:02,1,0,0
,78.9629,20.5937,2020-02-12 07:43:02,1,0,1
,78.9629,20.5937,2020-02-12 00:03:12,1,0,1
,78.9629,20.5937,2020-02-12 14:43:03,1,0,1
,78.9629,20.5937,2020-02-08 03:43:03,1,0,1
,78.9629,20.5937,2020-02-01 02:13:26,1,0,0
,12.5674,41.8719,2020-02-14 12:43:02,67,0,17
,12.5674,41.8719,2020-02-13 17:53:03,33,0,12
,12.5674,41.8719,2020-02-14 03:53:02,29,1,9
,12.5674,41.8719,2020-02-12 14:43:03,28,0,7
,12.5674,41.8719,2020-02-13 10:53:02,19,0,3
,12.5674,41.8719,2020-02-13 15:13:11,16,0,1
